"Token","InstrumentName","ShortName","Series","ExpiryDate","StrikePrice","OptionType","CALevel","PermittedToTrade","IssueCapital","WarningQty","FreezeQty","CreditRating","NormalMarketStatus","OddLotMarketStatus","SpotMarketStatus","AuctionMarketStatus","NormalMarketEligibility","OddLotMarketEligibility","SpotMarketEligibility","AuctionMarketEligibility","IssueRate","IssueStartDate","InterestPaymentDate","IssueMaturityDate","MarginPercentage","MinimumLotQty","LotSize","TickSize","CompanyName","ListingDate","ExpulsionDate","ReAdmissionDate","RecordDate","LowPriceRange","HighPriceRange","SecurityExpiryDate","NoDeliveryStartDate","NoDeliveryEndDate","MF","AON","ParticipantInMarketIndex","BookClsStartDate","BookClsEndDate","ExcerciseStartDate","ExcerciseEndDate","OldToken","AssetInstrument","AssetName","AssetToken","IntrinsicValue","ExtrinsicValue","ExcerciseStyle","EGM","AGM","Interest","Bonus","Rights","Dividends","ExAllowed","ExRejectionAllowed","PlAllowed","IsThisAsset","IsCorpAdjusted","LocalUpdateDatetime","DeleteFlag","Remarks","BasePrice","ExchangeCode"
"8355","OPTCUR","JPYINR","OPTION","26-Jun-2024",58.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"13745","OPTCUR","JPYINR","OPTION","26-Jun-2024",63.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",9.695,10.95,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",10.3225,"JPYINR"
"13749","OPTCUR","USDINR","OPTION","26-Jun-2024",76.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0525,"USDINR"
"13771","OPTCUR","USDINR","OPTION","26-Jun-2024",78.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13791","OPTCUR","USDINR","OPTION","26-Jun-2024",79.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13823","OPTCUR","USDINR","OPTION","26-Jun-2024",82.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"USDINR"
"13833","OPTCUR","USDINR","OPTION","26-Jun-2024",83.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",4238,1,1000,0.0025,"US Dollars","","","","",0.0175,0.3725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.195,"USDINR"
"13951","OPTCUR","USDINR","OPTION","26-Jun-2024",86.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"14001","OPTCUR","USDINR","OPTION","26-Jun-2024",87.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",3.4625,4.1175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.48,"USDINR"
"1814","OPTCUR","EURINR","OPTION","26-Jun-2024",94.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"1071","OPTCUR","EURINR","OPTION","26-Jun-2024",83.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",5.4675,7.0025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.235,"EURINR"
"1363","OPTCUR","EURINR","OPTION","26-Jun-2024",87.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",1.725,3.25,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.4875,"EURINR"
"1524","OPTCUR","EURINR","OPTION","26-Jun-2024",90.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.4575,1.7425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.1,"EURINR"
"1633","OPTCUR","EURINR","OPTION","26-Jun-2024",93.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1183","OPTCUR","EURINR","OPTION","26-Jun-2024",84.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",4.2175,5.7525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.985,"EURINR"
"1406","OPTCUR","EURINR","OPTION","26-Jun-2024",88.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.605,1.975,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.29,"EURINR"
"1569","OPTCUR","EURINR","OPTION","26-Jun-2024",92.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"EURINR"
"1265","OPTCUR","EURINR","OPTION","26-Jun-2024",85.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",3.4675,5.0025,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.235,"EURINR"
"1450","OPTCUR","EURINR","OPTION","26-Jun-2024",89.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.165,1.22,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6925,"EURINR"
"1845","OPTCUR","EURINR","OPTION","26-Jun-2024",95.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"EURO","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"EURINR"
"3020","OPTCUR","GBPINR","OPTION","26-Jun-2024",98.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",6.455,8.52,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.4875,"GBPINR"
"3225","OPTCUR","GBPINR","OPTION","26-Jun-2024",102.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.71,4.77,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.74,"GBPINR"
"3423","OPTCUR","GBPINR","OPTION","26-Jun-2024",106.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.025,1.055,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.54,"GBPINR"
"3427","OPTCUR","GBPINR","OPTION","26-Jun-2024",106.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.865,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.425,"GBPINR"
"3572","OPTCUR","GBPINR","OPTION","26-Jun-2024",110.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.9825,5.0425,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.0125,"GBPINR"
"3940","OPTCUR","JPYINR","OPTION","26-Jun-2024",52.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.14,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0575,"JPYINR"
"3974","OPTCUR","JPYINR","OPTION","26-Jun-2024",52.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.1425,1.0175,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.58,"JPYINR"
"5448","OPTCUR","JPYINR","OPTION","26-Jun-2024",55.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",2.205,3.46,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.8325,"JPYINR"
"6559","OPTCUR","JPYINR","OPTION","26-Jun-2024",56.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11416","OPTCUR","JPYINR","OPTION","26-Jun-2024",59.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"12280","OPTCUR","JPYINR","OPTION","26-Jun-2024",60.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"13750","OPTCUR","USDINR","OPTION","26-Jun-2024",76.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",6.6325,7.2875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",7.81,"USDINR"
"13753","OPTCUR","USDINR","OPTION","26-Jun-2024",76.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13794","OPTCUR","USDINR","OPTION","26-Jun-2024",80.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.8825,3.5375,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.21,"USDINR"
"13795","OPTCUR","USDINR","OPTION","26-Jun-2024",80.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13836","OPTCUR","USDINR","OPTION","26-Jun-2024",84.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",117185,1,1000,0.0025,"US Dollars","","","","",0.0025,0.05,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.015,"USDINR"
"13838","OPTCUR","USDINR","OPTION","26-Jun-2024",84.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",5855,1,1000,0.0025,"US Dollars","","","","",0.0025,0.02,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0075,"USDINR"
"14004","OPTCUR","USDINR","OPTION","26-Jun-2024",87.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.665,"USDINR"
"14006","OPTCUR","USDINR","OPTION","26-Jun-2024",88.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.61,"USDINR"
"3045","OPTCUR","GBPINR","OPTION","26-Jun-2024",100.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",5.2075,7.2725,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.24,"GBPINR"
"3312","OPTCUR","GBPINR","OPTION","26-Jun-2024",103.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.5075,3.5075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.5075,"GBPINR"
"3321","OPTCUR","GBPINR","OPTION","26-Jun-2024",104.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0275,"GBPINR"
"3403","OPTCUR","GBPINR","OPTION","26-Jun-2024",106.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0825,1.2625,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.6725,"GBPINR"
"3448","OPTCUR","GBPINR","OPTION","26-Jun-2024",107.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.715,2.495,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.605,"GBPINR"
"3564","OPTCUR","GBPINR","OPTION","26-Jun-2024",109.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.01,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"3987","OPTCUR","JPYINR","OPTION","26-Jun-2024",53.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0375,0.7125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.375,"JPYINR"
"4523","OPTCUR","JPYINR","OPTION","26-Jun-2024",54.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.06,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0225,"JPYINR"
"8175","OPTCUR","JPYINR","OPTION","26-Jun-2024",57.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",4.2025,5.4575,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.83,"JPYINR"
"12278","OPTCUR","JPYINR","OPTION","26-Jun-2024",60.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"12876","OPTCUR","JPYINR","OPTION","26-Jun-2024",61.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"13755","OPTCUR","USDINR","OPTION","26-Jun-2024",77.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13765","OPTCUR","USDINR","OPTION","26-Jun-2024",78.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"14202","OPTCUR","JPYINR","OPTION","26-Jun-2024",51.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",1.295,2.54,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.9175,"JPYINR"
"14203","OPTCUR","JPYINR","OPTION","26-Jun-2024",51.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0125,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.005,"JPYINR"
"4405","OPTCUR","JPYINR","OPTION","26-Jun-2024",53.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.3775,1.4325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.905,"JPYINR"
"8173","OPTCUR","JPYINR","OPTION","26-Jun-2024",57.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.9525,5.2075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.58,"JPYINR"
"12353","OPTCUR","JPYINR","OPTION","26-Jun-2024",61.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",7.6975,8.9525,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",8.325,"JPYINR"
"13775","OPTCUR","USDINR","OPTION","26-Jun-2024",79.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",1,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13799","OPTCUR","USDINR","OPTION","26-Jun-2024",80.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13820","OPTCUR","USDINR","OPTION","26-Jun-2024",82.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",1.1325,1.7875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.46,"USDINR"
"13827","OPTCUR","USDINR","OPTION","26-Jun-2024",82.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",9648,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.01,"USDINR"
"13841","OPTCUR","USDINR","OPTION","26-Jun-2024",84.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.7175,1.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.0425,"USDINR"
"13925","OPTCUR","USDINR","OPTION","26-Jun-2024",85.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"USDINR"
"13954","OPTCUR","USDINR","OPTION","26-Jun-2024",86.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"US Dollars","","","","",2.7125,3.3675,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.04,"USDINR"
"3219","OPTCUR","GBPINR","OPTION","26-Jun-2024",102.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"GBPINR"
"3326","OPTCUR","GBPINR","OPTION","26-Jun-2024",104.2500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",1.0725,2.9925,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",2.0325,"GBPINR"
"3422","OPTCUR","GBPINR","OPTION","26-Jun-2024",106.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.0025,0.875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.4325,"GBPINR"
"3437","OPTCUR","GBPINR","OPTION","26-Jun-2024",106.7500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.175,1.505,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.84,"GBPINR"
"3446","OPTCUR","GBPINR","OPTION","26-Jun-2024",107.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.55,2.24,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.395,"GBPINR"
"3453","OPTCUR","GBPINR","OPTION","26-Jun-2024",108.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",0.9,2.755,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.8275,"GBPINR"
"3555","OPTCUR","GBPINR","OPTION","26-Jun-2024",109.5000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"POUND STERLING","","","","",2.2425,4.2875,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",3.265,"GBPINR"
"3926","OPTCUR","JPYINR","OPTION","26-Jun-2024",51.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.8275,2.0325,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.43,"JPYINR"
"3932","OPTCUR","JPYINR","OPTION","26-Jun-2024",51.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.615,1.775,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",1.195,"JPYINR"
"3989","OPTCUR","JPYINR","OPTION","26-Jun-2024",53.2500,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.115,0.935,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.525,"JPYINR"
"3999","OPTCUR","JPYINR","OPTION","26-Jun-2024",53.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.275,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.12,"JPYINR"
"4713","OPTCUR","JPYINR","OPTION","26-Jun-2024",55.0000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"5382","OPTCUR","JPYINR","OPTION","26-Jun-2024",55.5000,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0.0025,"JPYINR"
"6652","OPTCUR","JPYINR","OPTION","26-Jun-2024",57.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",3.4525,4.7075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",4.08,"JPYINR"
"10031","OPTCUR","JPYINR","OPTION","26-Jun-2024",58.7500,"CE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",0.0025,0.0075,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",0,"JPYINR"
"11006","OPTCUR","JPYINR","OPTION","26-Jun-2024",59.0000,"PE",0,0,0,,0,"",0,0,0,0,"","","","",0,"","","",0,1,1000,0.0025,"JAPANESE YEN","","","","",5.45,6.705,"","","","","","","","","","",0,"","",0,0,0,"","","","","","","","","","","","","","","",6.0775,"JPYINR"
