533239,PRAKASHSTL,PRAKASHSTL,,-1.000000,1,,BSE,1.000000
974824,960GDPL24,960GDPL24,,-1.000000,1,,BSE,1.000000
810742,689MAHSDL32,689MAHSDL32,,-1.000000,10,,BSE,1.000000
539843,NINSYS,NINSYS,,-1.000000,1,,BSE,5.000000
974096,772KMPL25,772KMPL25,,-1.000000,1,,BSE,1.000000
954815,855LTFL31,855LTFL31,,-1.000000,1,,BSE,1.000000
531550,JHACC,JHACC,,-1.000000,1,,BSE,5.000000
530579,UYFINCORP,UYFINCORP,,-1.000000,1,,BSE,1.000000
974457,MCL211222,MCL211222,,-1.000000,1,,BSE,1.000000
542333,RPSGVENT,RPSGVENT,,-1.000000,1,,BSE,5.000000
800316,719GOI2060,719GOI2060,,-1.000000,10,,BSE,1.000000
936977,104ECL29,104ECL29,,-1.000000,1,,BSE,1.000000
542046,VIVIDM,VIVIDM,,-1.000000,1,,BSE,1.000000
523116,SANCTRN,SANCTRN,,-1.000000,1,,BSE,5.000000
949553,11JKCL2023B,11JKCL2023B,,-1.000000,1,,BSE,1.000000
973409,820PJL24,820PJL24,,-1.000000,1,,BSE,1.000000
505343,MONOT,MONOT,,-1.000000,1,,BSE,1.000000
954935,805BFL26,805BFL26,,-1.000000,1,,BSE,1.000000
535685,RMFINAFDD8,RMFINAFDD8,,-1.000000,1,,BSE,1.000000
533095,BENGALASM,BENGALASM,,-1.000000,1,,BSE,5.000000
543846,SFMP80GD,SFMP80GD,,-1.000000,1,,BSE,1.000000
973973,1155MML27,1155MML27,,-1.000000,1,,BSE,1.000000
725244,IFPL260723,IFPL260723,,-1.000000,1,,BSE,1.000000
936814,885TCFS29,885TCFS29,,-1.000000,1,,BSE,1.000000
533278,COALINDIA,COALINDIA,,-1.000000,1,,BSE,5.000000
810783,703KARSDL32,703KARSDL32,,-1.000000,10,,BSE,1.000000
530675,YORKEXP,YORKEXP,,-1.000000,1,,BSE,1.000000
973833,680NL25,680NL25,,-1.000000,1,,BSE,1.000000
542729,DCMNVL,DCMNVL,,-1.000000,1,,BSE,5.000000
533570,AXISGOLD,AXISGOLD,,-1.000000,1,,BSE,1.000000
440067,750GOI2-ML-FL,750GOI2-ML-FL,,-1.000000,500000,,BSE,25.000000
543758,SFMP76DD,SFMP76DD,,-1.000000,1,,BSE,1.000000
973627,743ABFL31,743ABFL31,,-1.000000,1,,BSE,1.000000
535996,RFXXIV04DG,RFXXIV04DG,,-1.000000,1,,BSE,1.000000
957246,975ERFLPER,975ERFLPER,,-1.000000,1,,BSE,1.000000
975022,910MFL2026,910MFL2026,,-1.000000,1,,BSE,1.000000
532435,SANINFRA,SANINFRA,,-1.000000,1,,BSE,1.000000
957405,94RCFL28,94RCFL28,,-1.000000,1,,BSE,1.000000
542801,MISQUITA,MISQUITA,,-1.000000,2000,,BSE,1.000000
973407,606PFCL26,606PFCL26,,-1.000000,1,,BSE,1.000000
974935,890JFPL25,890JFPL25,,-1.000000,1,,BSE,1.000000
506197,BLISSGVS,BLISSGVS,,-1.000000,1,,BSE,1.000000
532884,REFEX,REFEX,,-1.000000,1,,BSE,5.000000
950931,10SFL24B,10SFL24B,,-1.000000,1,,BSE,1.000000
725336,RL100823,RL100823,,-1.000000,1,,BSE,1.000000
935570,725IRFC35,725IRFC35,,-1.000000,1,,BSE,1.000000
724684,PVRIN21423,PVRIN21423,,-1.000000,1,,BSE,1.000000
974386,1125AML28A,1125AML28A,,-1.000000,1,,BSE,1.000000
937155,975MVAFL25,975MVAFL25,,-1.000000,1,,BSE,1.000000
960152,81LTICL34,81LTICL34,,-1.000000,5,,BSE,1.000000
543452,ICICISILVE,ICICISILVE,,-1.000000,1,,BSE,1.000000
523796,VICEROY,VICEROY,,-1.000000,1,,BSE,1.000000
937519,665IGT24,665IGT24,,-1.000000,1,,BSE,1.000000
974804,875SFL1,875SFL1,,-1.000000,1,,BSE,1.000000
961803,879PFC28,879PFC28,,-1.000000,1,,BSE,1.000000
974138,865YATL27,865YATL27,,-1.000000,1,,BSE,1.000000
516072,VISHNU,VISHNU,,-1.000000,1,,BSE,5.000000
